1479,AGA,2,1-0,mud
1481,AGAIN,2,0-1,mud
1483,AGAINST,2,0-1,mud
1488,AGAMEMNON,4,2-0-1-2,mud
1495,AGAPE,2,0-1,mud
1498,AGAR,2,1-0,mud
1505,AGATE,2,1-0,mud
1512,AGE,1,1,mud
1513,AGED,1,1,mud
1517,AGELESS,2,1-0,mud
1520,AGENCY,3,1-0-0,mud
1521,AGENDA,3,0-1-0,mud
1524,AGENT,2,1-0,mud
1527,AGENTS,2,1-0,mud
1531,AGERATUM,4,0-1-0-0,mud
1532,AGES,2,1-0,mud
1533,AGGLOMERATE,4,0-1-0-2,mud
1534,AGGLOMERATION,5,0-2-0-1-0,mud
1535,AGGLUTINATE,4,0-1-0-2,mud
1540,AGGRANDISE,3,0-1-2,mud
1541,AGGRANDISEMENT,4,1-0-2-0,mud
1543,AGGRAVATE,3,1-0-2,mud
1544,AGGRAVATED,4,1-0-2-0,mud
1545,AGGRAVATING,4,1-0-2-0,mud
1547,AGGRAVATION,4,2-0-1-0,mud
1548,AGGREGATE,3,1-0-0,mud
1549,AGGREGATION,4,2-0-1-0,mud
1550,AGGRESSION,3,0-1-0,mud
1551,AGGRESSIVE,3,0-1-0,mud
1552,AGGRESSIVELY,4,0-1-0-0,mud
1553,AGGRESSIVENESS,4,0-1-0-0,mud
1554,AGGRESSOR,3,0-1-0,mud
1555,AGGRIEVE,2,0-1,mud
1556,AGGRIEVED,2,0-1,mud
1560,AGHAST,2,0-1,mud
1562,AGILE,2,1-0,mud
1564,AGILITY,4,0-1-0-0,mud
1565,AGINCOURT,3,1-0-2,mud
1566,AGING,2,1-0,mud
1571,AGITATE,3,1-0-2,mud
1572,AGITATED,4,1-0-2-0,mud
1573,AGITATION,4,2-0-1-0,mud
1575,AGITATOR,4,1-0-2-0,mud
1581,AGLEAM,2,0-1,mud
1583,AGLOW,2,0-1,mud
1592,AGNOSTIC,3,0-1-0,mud
1595,AGO,2,0-1,mud
1596,AGOG,2,0-1,mud
1601,AGONIES,3,1-0-0,mud
1603,AGONIST,3,1-0-0,mud
1605,AGONISE,3,1-0-2,mud
1606,AGONISED,3,1-0-2,mud
1607,AGONISING,4,1-0-0-0,mud
1608,AGONISINGLY,5,1-0-2-0-2,mud
1610,AGONY,3,1-0-0,mud
1611,AGORA,3,1-0-0,mud
1612,AGORAPHOBIA,6,0-2-0-1-0-0,mud
1621,AGRARIAN,4,0-1-0-0,mud
